! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
117.180 6.189 5401.000 3.000 0.000 0.000
117.180 6.189 5411.000 3.000 0.000 0.000
117.180 6.189 5421.000 3.000 0.000 0.000
117.180 6.189 5431.000 3.000 0.000 0.000
117.180 6.189 5441.000 3.000 0.000 0.000
117.180 6.189 5451.000 3.000 0.000 0.000
117.180 6.189 5461.000 3.000 0.000 0.000
117.180 6.189 5471.000 3.000 0.000 0.000
117.928 6.189 5371.000 3.000 0.000 0.000
117.928 6.189 5381.000 3.000 0.000 0.000
117.928 6.189 5391.000 3.000 0.000 0.000
117.928 6.189 5401.000 3.000 0.000 0.000
117.928 6.189 5411.000 3.000 0.000 0.000
117.928 6.189 5421.000 3.000 0.000 0.000
117.928 6.189 5431.000 3.000 0.000 0.000
117.928 6.189 5441.000 3.000 0.000 0.000
117.928 6.189 5451.000 3.000 0.000 0.000
117.928 6.189 5461.000 3.000 0.000 0.000
117.928 6.189 5471.000 3.000 0.000 0.000
118.677 6.189 5371.000 3.000 0.000 0.000
118.677 6.189 5381.000 3.000 0.000 0.000
118.677 6.189 5391.000 3.000 0.000 0.000
118.677 6.189 5401.000 3.000 0.000 0.000
118.677 6.189 5411.000 3.000 0.000 0.000
118.677 6.189 5421.000 3.000 0.000 0.000
118.677 6.189 5431.000 3.000 0.000 0.000
118.677 6.189 5441.000 3.000 0.000 0.000
118.677 6.189 5451.000 3.000 0.000 0.000
118.677 6.189 5461.000 3.000 0.000 0.000
118.677 6.189 5471.000 3.000 0.000 0.000
119.425 6.189 5371.000 3.000 0.000 0.000
119.425 6.189 5381.000 3.000 0.000 0.000
119.425 6.189 5391.000 3.000 0.000 0.000
119.425 6.189 5401.000 3.000 0.000 0.000
119.425 6.189 5411.000 3.000 0.000 0.000
119.425 6.189 5421.000 3.000 0.000 0.000
119.425 6.189 5431.000 3.000 0.000 0.000
119.425 6.189 5441.000 3.000 0.000 0.000
119.425 6.189 5451.000 3.000 0.000 0.000
119.425 6.189 5461.000 3.000 0.000 0.000
119.425 6.189 5471.000 3.000 0.000 0.000
120.173 6.189 5371.000 3.000 0.000 0.000
120.173 6.189 5381.000 3.000 0.000 0.000
120.173 6.189 5391.000 3.000 0.000 0.000
120.173 6.189 5401.000 3.000 0.000 0.000
120.173 6.189 5411.000 3.000 0.000 0.000
120.173 6.189 5421.000 3.000 0.000 0.000
120.173 6.189 5431.000 3.000 0.000 0.000
120.173 6.189 5441.000 3.000 0.000 0.000
120.173 6.189 5451.000 3.000 0.000 0.000
120.173 6.189 5461.000 3.000 0.000 0.000
120.173 6.189 5471.000 3.000 0.000 0.000
120.921 6.189 5371.000 3.000 0.000 0.000
120.921 6.189 5381.000 3.000 0.000 0.000
120.921 6.189 5391.000 3.000 0.000 0.000
120.921 6.189 5401.000 3.000 0.000 0.000
120.921 6.189 5411.000 3.000 0.000 0.000
120.921 6.189 5421.000 3.000 0.000 0.000
120.921 6.189 5431.000 3.000 0.000 0.000
120.921 6.189 5441.000 3.000 0.000 0.000
120.921 6.189 5451.000 3.000 0.000 0.000
120.921 6.189 5461.000 3.000 0.000 0.000
120.921 6.189 5471.000 3.000 0.000 0.000
121.669 6.189 5371.000 3.000 0.000 0.000
121.669 6.189 5381.000 3.000 0.000 0.000
121.669 6.189 5391.000 3.000 0.000 0.000
121.669 6.189 5401.000 3.000 0.000 0.000
121.669 6.189 5411.000 3.000 0.000 0.000
121.669 6.189 5421.000 3.000 0.000 0.000
121.669 6.189 5431.000 3.000 0.000 0.000
121.669 6.189 5441.000 3.000 0.000 0.000
121.669 6.189 5451.000 3.000 0.000 0.000
121.669 6.189 5461.000 3.000 0.000 0.000
121.669 6.189 5471.000 3.000 0.000 0.000
122.417 6.189 5371.000 3.000 0.000 0.000
122.417 6.189 5381.000 3.000 0.000 0.000
122.417 6.189 5391.000 3.000 0.000 0.000
122.417 6.189 5401.000 3.000 0.000 0.000
122.417 6.189 5411.000 3.000 0.000 0.000
122.417 6.189 5421.000 3.000 0.000 0.000
122.417 6.189 5431.000 3.000 0.000 0.000
122.417 6.189 5441.000 3.000 0.000 0.000
122.417 6.189 5451.000 3.000 0.000 0.000
122.417 6.189 5461.000 3.000 0.000 0.000
122.417 6.189 5471.000 3.000 0.000 0.000
123.166 6.189 5371.000 3.000 0.000 0.000
123.166 6.189 5381.000 3.000 0.000 0.000
123.166 6.189 5391.000 3.000 0.000 0.000
123.166 6.189 5401.000 3.000 0.000 0.000
123.166 6.189 5411.000 3.000 0.000 0.000
123.166 6.189 5421.000 3.000 0.000 0.000
123.166 6.189 5431.000 3.000 0.000 0.000
123.166 6.189 5441.000 3.000 0.000 0.000
123.166 6.189 5451.000 3.000 0.000 0.000
123.166 6.189 5461.000 3.000 0.000 0.000
123.166 6.189 5471.000 3.000 0.000 0.000
111.943 6.748 5371.000 3.000 0.000 0.000
111.943 6.748 5381.000 3.000 0.000 0.000
111.943 6.748 5391.000 3.000 0.000 0.000
111.943 6.748 5401.000 3.000 0.000 0.000
111.943 6.748 5411.000 3.000 0.000 0.000
111.943 6.748 5421.000 3.000 0.000 0.000
111.943 6.748 5431.000 3.000 0.000 0.000
111.943 6.748 5441.000 3.000 0.000 0.000
111.943 6.748 5451.000 3.000 0.000 0.000
111.943 6.748 5461.000 3.000 0.000 0.000
111.943 6.748 5471.000 3.000 0.000 0.000
112.691 6.748 5371.000 3.000 0.000 0.000
112.691 6.748 5381.000 3.000 0.000 0.000
112.691 6.748 5391.000 3.000 0.000 0.000
112.691 6.748 5401.000 3.000 0.000 0.000
112.691 6.748 5411.000 3.000 0.000 0.000
112.691 6.748 5421.000 3.000 0.000 0.000
112.691 6.748 5431.000 3.000 0.000 0.000
112.691 6.748 5441.000 3.000 0.000 0.000
112.691 6.748 5451.000 3.000 0.000 0.000
112.691 6.748 5461.000 3.000 0.000 0.000
112.691 6.748 5471.000 3.000 0.000 0.000
113.439 6.748 5371.000 3.000 0.000 0.000
113.439 6.748 5381.000 3.000 0.000 0.000
113.439 6.748 5391.000 3.000 0.000 0.000
113.439 6.748 5401.000 3.000 0.000 0.000
113.439 6.748 5411.000 3.000 0.000 0.000
113.439 6.748 5421.000 3.000 0.000 0.000
113.439 6.748 5431.000 3.000 0.000 0.000
113.439 6.748 5441.000 3.000 0.000 0.000
113.439 6.748 5451.000 3.000 0.000 0.000
113.439 6.748 5461.000 3.000 0.000 0.000
113.439 6.748 5471.000 3.000 0.000 0.000
114.188 6.748 5371.000 3.000 0.000 0.000
114.188 6.748 5381.000 3.000 0.000 0.000
114.188 6.748 5391.000 3.000 0.000 0.000
114.188 6.748 5401.000 3.000 0.000 0.000
114.188 6.748 5411.000 3.000 0.000 0.000
114.188 6.748 5421.000 3.000 0.000 0.000
114.188 6.748 5431.000 3.000 0.000 0.000
114.188 6.748 5441.000 3.000 0.000 0.000
114.188 6.748 5451.000 3.000 0.000 0.000
114.188 6.748 5461.000 3.000 0.000 0.000
114.188 6.748 5471.000 3.000 0.000 0.000
114.936 6.748 5371.000 3.000 0.000 0.000
114.936 6.748 5381.000 3.000 0.000 0.000
114.936 6.748 5391.000 3.000 0.000 0.000
114.936 6.748 5401.000 3.000 0.000 0.000
114.936 6.748 5411.000 3.000 0.000 0.000
114.936 6.748 5421.000 3.000 0.000 0.000
114.936 6.748 5431.000 3.000 0.000 0.000
114.936 6.748 5441.000 3.000 0.000 0.000
114.936 6.748 5451.000 3.000 0.000 0.000
114.936 6.748 5461.000 3.000 0.000 0.000
114.936 6.748 5471.000 3.000 0.000 0.000
115.684 6.748 5371.000 3.000 0.000 0.000
115.684 6.748 5381.000 3.000 0.000 0.000
115.684 6.748 5391.000 3.000 0.000 0.000
115.684 6.748 5401.000 3.000 0.000 0.000
115.684 6.748 5411.000 3.000 0.000 0.000
115.684 6.748 5421.000 3.000 0.000 0.000
115.684 6.748 5431.000 3.000 0.000 0.000
115.684 6.748 5441.000 3.000 0.000 0.000
115.684 6.748 5451.000 3.000 0.000 0.000
115.684 6.748 5461.000 3.000 0.000 0.000
115.684 6.748 5471.000 3.000 0.000 0.000
116.432 6.748 5371.000 3.000 0.000 0.000
116.432 6.748 5381.000 3.000 0.000 0.000
116.432 6.748 5391.000 3.000 0.000 0.000
116.432 6.748 5401.000 3.000 0.000 0.000
116.432 6.748 5411.000 3.000 0.000 0.000
116.432 6.748 5421.000 3.000 0.000 0.000
116.432 6.748 5431.000 3.000 0.000 0.000
116.432 6.748 5441.000 3.000 0.000 0.000
116.432 6.748 5451.000 3.000 0.000 0.000
116.432 6.748 5461.000 3.000 0.000 0.000
116.432 6.748 5471.000 3.000 0.000 0.000
117.180 6.748 5371.000 3.000 0.000 0.000
117.180 6.748 5381.000 3.000 0.000 0.000
117.180 6.748 5391.000 3.000 0.000 0.000
117.180 6.748 5401.000 3.000 0.000 0.000
117.180 6.748 5411.000 3.000 0.000 0.000
117.180 6.748 5421.000 3.000 0.000 0.000
117.180 6.748 5431.000 3.000 0.000 0.000
117.180 6.748 5441.000 3.000 0.000 0.000
117.180 6.748 5451.000 3.000 0.000 0.000
117.180 6.748 5461.000 3.000 0.000 0.000
117.180 6.748 5471.000 3.000 0.000 0.000
117.928 6.748 5371.000 3.000 0.000 0.000
117.928 6.748 5381.000 3.000 0.000 0.000
117.928 6.748 5391.000 3.000 0.000 0.000
117.928 6.748 5401.000 3.000 0.000 0.000
117.928 6.748 5411.000 3.000 0.000 0.000
117.928 6.748 5421.000 3.000 0.000 0.000
117.928 6.748 5431.000 3.000 0.000 0.000
117.928 6.748 5441.000 3.000 0.000 0.000
117.928 6.748 5451.000 3.000 0.000 0.000
117.928 6.748 5461.000 3.000 0.000 0.000
117.928 6.748 5471.000 3.000 0.000 0.000
118.677 6.748 5371.000 3.000 0.000 0.000
118.677 6.748 5381.000 3.000 0.000 0.000
118.677 6.748 5391.000 3.000 0.000 0.000
118.677 6.748 5401.000 3.000 0.000 0.000
118.677 6.748 5411.000 3.000 0.000 0.000
118.677 6.748 5421.000 3.000 0.000 0.000
118.677 6.748 5431.000 3.000 0.000 0.000
118.677 6.748 5441.000 3.000 0.000 0.000
118.677 6.748 5451.000 3.000 0.000 0.000
118.677 6.748 5461.000 3.000 0.000 0.000
118.677 6.748 5471.000 3.000 0.000 0.000
119.425 6.748 5371.000 3.000 0.000 0.000
119.425 6.748 5381.000 3.000 0.000 0.000
119.425 6.748 5391.000 3.000 0.000 0.000
119.425 6.748 5401.000 3.000 0.000 0.000
119.425 6.748 5411.000 3.000 0.000 0.000
119.425 6.748 5421.000 3.000 0.000 0.000
119.425 6.748 5431.000 3.000 0.000 0.000
119.425 6.748 5441.000 3.000 0.000 0.000
119.425 6.748 5451.000 3.000 0.000 0.000
119.425 6.748 5461.000 3.000 0.000 0.000
119.425 6.748 5471.000 3.000 0.000 0.000
120.173 6.748 5371.000 3.000 0.000 0.000
120.173 6.748 5381.000 3.000 0.000 0.000
120.173 6.748 5391.000 3.000 0.000 0.000
120.173 6.748 5401.000 3.000 0.000 0.000
120.173 6.748 5411.000 3.000 0.000 0.000
120.173 6.748 5421.000 3.000 0.000 0.000
120.173 6.748 5431.000 3.000 0.000 0.000
120.173 6.748 5441.000 3.000 0.000 0.000
120.173 6.748 5451.000 3.000 0.000 0.000
120.173 6.748 5461.000 3.000 0.000 0.000
120.173 6.748 5471.000 3.000 0.000 0.000
120.921 6.748 5371.000 3.000 0.000 0.000
120.921 6.748 5381.000 3.000 0.000 0.000
120.921 6.748 5391.000 3.000 0.000 0.000
120.921 6.748 5401.000 3.000 0.000 0.000
120.921 6.748 5411.000 3.000 0.000 0.000
120.921 6.748 5421.000 3.000 0.000 0.000
120.921 6.748 5431.000 3.000 0.000 0.000
120.921 6.748 5441.000 3.000 0.000 0.000
120.921 6.748 5451.000 3.000 0.000 0.000
120.921 6.748 5461.000 3.000 0.000 0.000
120.921 6.748 5471.000 3.000 0.000 0.000
121.669 6.748 5371.000 3.000 0.000 0.000
121.669 6.748 5381.000 3.000 0.000 0.000
121.669 6.748 5391.000 3.000 0.000 0.000
121.669 6.748 5401.000 3.000 0.000 0.000
121.669 6.748 5411.000 3.000 0.000 0.000
121.669 6.748 5421.000 3.000 0.000 0.000
121.669 6.748 5431.000 3.000 0.000 0.000
121.669 6.748 5441.000 3.000 0.000 0.000
121.669 6.748 5451.000 3.000 0.000 0.000
121.669 6.748 5461.000 3.000 0.000 0.000
121.669 6.748 5471.000 3.000 0.000 0.000
122.417 6.748 5371.000 3.000 0.000 0.000
122.417 6.748 5381.000 3.000 0.000 0.000
122.417 6.748 5391.000 3.000 0.000 0.000
122.417 6.748 5401.000 3.000 0.000 0.000
122.417 6.748 5411.000 3.000 0.000 0.000
122.417 6.748 5421.000 3.000 0.000 0.000
122.417 6.748 5431.000 3.000 0.000 0.000
122.417 6.748 5441.000 3.000 0.000 0.000
122.417 6.748 5451.000 3.000 0.000 0.000
122.417 6.748 5461.000 3.000 0.000 0.000
122.417 6.748 5471.000 3.000 0.000 0.000
123.166 6.748 5371.000 3.000 0.000 0.000
123.166 6.748 5381.000 3.000 0.000 0.000
123.166 6.748 5391.000 3.000 0.000 0.000
123.166 6.748 5401.000 3.000 0.000 0.000
123.166 6.748 5411.000 3.000 0.000 0.000
123.166 6.748 5421.000 3.000 0.000 0.000
123.166 6.748 5431.000 3.000 0.000 0.000
123.166 6.748 5441.000 3.000 0.000 0.000
123.166 6.748 5451.000 3.000 0.000 0.000
123.166 6.748 5461.000 3.000 0.000 0.000
123.166 6.748 5471.000 3.000 0.000 0.000
113.439 7.306 5371.000 3.000 0.000 0.000
113.439 7.306 5381.000 3.000 0.000 0.000
113.439 7.306 5391.000 3.000 0.000 0.000
113.439 7.306 5401.000 3.000 0.000 0.000
113.439 7.306 5411.000 3.000 0.000 0.000
113.439 7.306 5421.000 3.000 0.000 0.000
113.439 7.306 5431.000 3.000 0.000 0.000
113.439 7.306 5441.000 3.000 0.000 0.000
113.439 7.306 5451.000 3.000 0.000 0.000
113.439 7.306 5461.000 3.000 0.000 0.000
113.439 7.306 5471.000 3.000 0.000 0.000
114.188 7.306 5371.000 3.000 0.000 0.000
114.188 7.306 5381.000 3.000 0.000 0.000
114.188 7.306 5391.000 3.000 0.000 0.000
114.188 7.306 5401.000 3.000 0.000 0.000
114.188 7.306 5411.000 3.000 0.000 0.000
114.188 7.306 5421.000 3.000 0.000 0.000
114.188 7.306 5431.000 3.000 0.000 0.000
114.188 7.306 5441.000 3.000 0.000 0.000
114.188 7.306 5451.000 3.000 0.000 0.000
114.188 7.306 5461.000 3.000 0.000 0.000
114.188 7.306 5471.000 3.000 0.000 0.000
114.936 7.306 5371.000 3.000 0.000 0.000
114.936 7.306 5381.000 3.000 0.000 0.000
114.936 7.306 5391.000 3.000 0.000 0.000
114.936 7.306 5401.000 3.000 0.000 0.000
114.936 7.306 5411.000 3.000 0.000 0.000
114.936 7.306 5421.000 3.000 0.000 0.000
114.936 7.306 5431.000 3.000 0.000 0.000
114.936 7.306 5441.000 3.000 0.000 0.000
114.936 7.306 5451.000 3.000 0.000 0.000
114.936 7.306 5461.000 3.000 0.000 0.000
114.936 7.306 5471.000 3.000 0.000 0.000
115.684 7.306 5371.000 3.000 0.000 0.000
115.684 7.306 5381.000 3.000 0.000 0.000
115.684 7.306 5391.000 3.000 0.000 0.000
115.684 7.306 5401.000 3.000 0.000 0.000
115.684 7.306 5411.000 3.000 0.000 0.000
115.684 7.306 5421.000 3.000 0.000 0.000
115.684 7.306 5431.000 3.000 0.000 0.000
115.684 7.306 5441.000 3.000 0.000 0.000
115.684 7.306 5451.000 3.000 0.000 0.000
115.684 7.306 5461.000 3.000 0.000 0.000
115.684 7.306 5471.000 3.000 0.000 0.000
116.432 7.306 5371.000 3.000 0.000 0.000
116.432 7.306 5381.000 3.000 0.000 0.000
116.432 7.306 5391.000 3.000 0.000 0.000
116.432 7.306 5401.000 3.000 0.000 0.000
116.432 7.306 5411.000 3.000 0.000 0.000
116.432 7.306 5421.000 3.000 0.000 0.000
116.432 7.306 5431.000 3.000 0.000 0.000
116.432 7.306 5441.000 3.000 0.000 0.000
116.432 7.306 5451.000 3.000 0.000 0.000
116.432 7.306 5461.000 3.000 0.000 0.000
116.432 7.306 5471.000 3.000 0.000 0.000
117.180 7.306 5371.000 3.000 0.000 0.000
117.180 7.306 5381.000 3.000 0.000 0.000
117.180 7.306 5391.000 3.000 0.000 0.000
117.180 7.306 5401.000 3.000 0.000 0.000
117.180 7.306 5411.000 3.000 0.000 0.000
117.180 7.306 5421.000 3.000 0.000 0.000
117.180 7.306 5431.000 3.000 0.000 0.000
117.180 7.306 5441.000 3.000 0.000 0.000
117.180 7.306 5451.000 3.000 0.000 0.000
117.180 7.306 5461.000 3.000 0.000 0.000
117.180 7.306 5471.000 3.000 0.000 0.000
117.928 7.306 5371.000 3.000 0.000 0.000
117.928 7.306 5381.000 3.000 0.000 0.000
117.928 7.306 5391.000 3.000 0.000 0.000
117.928 7.306 5401.000 3.000 0.000 0.000
117.928 7.306 5411.000 3.000 0.000 0.000
117.928 7.306 5421.000 3.000 0.000 0.000
117.928 7.306 5431.000 3.000 0.000 0.000
117.928 7.306 5441.000 3.000 0.000 0.000
117.928 7.306 5451.000 3.000 0.000 0.000
117.928 7.306 5461.000 3.000 0.000 0.000
117.928 7.306 5471.000 3.000 0.000 0.000
118.677 7.306 5371.000 3.000 0.000 0.000
118.677 7.306 5381.000 3.000 0.000 0.000
118.677 7.306 5391.000 3.000 0.000 0.000
118.677 7.306 5401.000 3.000 0.000 0.000
118.677 7.306 5411.000 3.000 0.000 0.000
118.677 7.306 5421.000 3.000 0.000 0.000
118.677 7.306 5431.000 3.000 0.000 0.000
118.677 7.306 5441.000 3.000 0.000 0.000
118.677 7.306 5451.000 3.000 0.000 0.000
118.677 7.306 5461.000 3.000 0.000 0.000
118.677 7.306 5471.000 3.000 0.000 0.000
119.425 7.306 5371.000 3.000 0.000 0.000
119.425 7.306 5381.000 3.000 0.000 0.000
119.425 7.306 5391.000 3.000 0.000 0.000
119.425 7.306 5401.000 3.000 0.000 0.000
119.425 7.306 5411.000 3.000 0.000 0.000
119.425 7.306 5421.000 3.000 0.000 0.000
119.425 7.306 5431.000 3.000 0.000 0.000
119.425 7.306 5441.000 3.000 0.000 0.000
119.425 7.306 5451.000 3.000 0.000 0.000
119.425 7.306 5461.000 3.000 0.000 0.000
119.425 7.306 5471.000 3.000 0.000 0.000
120.173 7.306 5371.000 3.000 0.000 0.000
120.173 7.306 5381.000 3.000 0.000 0.000
120.173 7.306 5391.000 3.000 0.000 0.000
120.173 7.306 5401.000 3.000 0.000 0.000
120.173 7.306 5411.000 3.000 0.000 0.000
120.173 7.306 5421.000 3.000 0.000 0.000
120.173 7.306 5431.000 3.000 0.000 0.000
120.173 7.306 5441.000 3.000 0.000 0.000
120.173 7.306 5451.000 3.000 0.000 0.000
120.173 7.306 5461.000 3.000 0.000 0.000
120.173 7.306 5471.000 3.000 0.000 0.000
120.921 7.306 5371.000 3.000 0.000 0.000
120.921 7.306 5381.000 3.000 0.000 0.000
120.921 7.306 5391.000 3.000 0.000 0.000
120.921 7.306 5401.000 3.000 0.000 0.000
120.921 7.306 5411.000 3.000 0.000 0.000
120.921 7.306 5421.000 3.000 0.000 0.000
120.921 7.306 5431.000 3.000 0.000 0.000
120.921 7.306 5441.000 3.000 0.000 0.000
120.921 7.306 5451.000 3.000 0.000 0.000
120.921 7.306 5461.000 3.000 0.000 0.000
120.921 7.306 5471.000 3.000 0.000 0.000
121.669 7.306 5371.000 3.000 0.000 0.000
121.669 7.306 5381.000 3.000 0.000 0.000
121.669 7.306 5391.000 3.000 0.000 0.000
121.669 7.306 5401.000 3.000 0.000 0.000
121.669 7.306 5411.000 3.000 0.000 0.000
121.669 7.306 5421.000 3.000 0.000 0.000
121.669 7.306 5431.000 3.000 0.000 0.000
121.669 7.306 5441.000 3.000 0.000 0.000
121.669 7.306 5451.000 3.000 0.000 0.000
121.669 7.306 5461.000 3.000 0.000 0.000
121.669 7.306 5471.000 3.000 0.000 0.000
122.417 7.306 5371.000 3.000 0.000 0.000
122.417 7.306 5381.000 3.000 0.000 0.000
122.417 7.306 5391.000 3.000 0.000 0.000
122.417 7.306 5401.000 3.000 0.000 0.000
122.417 7.306 5411.000 3.000 0.000 0.000
122.417 7.306 5421.000 3.000 0.000 0.000
122.417 7.306 5431.000 3.000 0.000 0.000
122.417 7.306 5441.000 3.000 0.000 0.000
122.417 7.306 5451.000 3.000 0.000 0.000
122.417 7.306 5461.000 3.000 0.000 0.000
122.417 7.306 5471.000 3.000 0.000 0.000
123.166 7.306 5371.000 3.000 0.000 0.000
123.166 7.306 5381.000 3.000 0.000 0.000
123.166 7.306 5391.000 3.000 0.000 0.000
123.166 7.306 5401.000 3.000 0.000 0.000
123.166 7.306 5411.000 3.000 0.000 0.000
123.166 7.306 5421.000 3.000 0.000 0.000
123.166 7.306 5431.000 3.000 0.000 0.000
123.166 7.306 5441.000 3.000 0.000 0.000
123.166 7.306 5451.000 3.000 0.000 0.000
123.166 7.306 5461.000 3.000 0.000 0.000
123.166 7.306 5471.000 3.000 0.000 0.000
115.684 7.864 5371.000 3.000 0.000 0.000
115.684 7.864 5381.000 3.000 0.000 0.000
115.684 7.864 5391.000 3.000 0.000 0.000
115.684 7.864 5401.000 3.000 0.000 0.000
115.684 7.864 5411.000 3.000 0.000 0.000
115.684 7.864 5421.000 3.000 0.000 0.000
115.684 7.864 5431.000 3.000 0.000 0.000
115.684 7.864 5441.000 3.000 0.000 0.000
115.684 7.864 5451.000 3.000 0.000 0.000
115.684 7.864 5461.000 3.000 0.000 0.000
115.684 7.864 5471.000 3.000 0.000 0.000
116.432 7.864 5371.000 3.000 0.000 0.000
116.432 7.864 5381.000 3.000 0.000 0.000
116.432 7.864 5391.000 3.000 0.000 0.000
116.432 7.864 5401.000 3.000 0.000 0.000
116.432 7.864 5411.000 3.000 0.000 0.000
116.432 7.864 5421.000 3.000 0.000 0.000
116.432 7.864 5431.000 3.000 0.000 0.000
116.432 7.864 5441.000 3.000 0.000 0.000
116.432 7.864 5451.000 3.000 0.000 0.000
116.432 7.864 5461.000 3.000 0.000 0.000
116.432 7.864 5471.000 3.000 0.000 0.000
117.180 7.864 5371.000 3.000 0.000 0.000
117.180 7.864 5381.000 3.000 0.000 0.000
117.180 7.864 5391.000 3.000 0.000 0.000
117.180 7.864 5401.000 3.000 0.000 0.000
117.180 7.864 5411.000 3.000 0.000 0.000
117.180 7.864 5421.000 3.000 0.000 0.000
117.180 7.864 5431.000 3.000 0.000 0.000
117.180 7.864 5441.000 3.000 0.000 0.000
117.180 7.864 5451.000 3.000 0.000 0.000
117.180 7.864 5461.000 3.000 0.000 0.000
117.180 7.864 5471.000 3.000 0.000 0.000
117.928 7.864 5371.000 3.000 0.000 0.000
117.928 7.864 5381.000 3.000 0.000 0.000
117.928 7.864 5391.000 3.000 0.000 0.000
117.928 7.864 5401.000 3.000 0.000 0.000
117.928 7.864 5411.000 3.000 0.000 0.000
117.928 7.864 5421.000 3.000 0.000 0.000
117.928 7.864 5431.000 3.000 0.000 0.000
117.928 7.864 5441.000 3.000 0.000 0.000
117.928 7.864 5451.000 3.000 0.000 0.000
117.928 7.864 5461.000 3.000 0.000 0.000
117.928 7.864 5471.000 3.000 0.000 0.000
118.677 7.864 5371.000 3.000 0.000 0.000
118.677 7.864 5381.000 3.000 0.000 0.000
118.677 7.864 5391.000 3.000 0.000 0.000
118.677 7.864 5401.000 3.000 0.000 0.000
118.677 7.864 5411.000 3.000 0.000 0.000
118.677 7.864 5421.000 3.000 0.000 0.000
118.677 7.864 5431.000 3.000 0.000 0.000
118.677 7.864 5441.000 3.000 0.000 0.000
118.677 7.864 5451.000 3.000 0.000 0.000
118.677 7.864 5461.000 3.000 0.000 0.000
118.677 7.864 5471.000 3.000 0.000 0.000
119.425 7.864 5371.000 3.000 0.000 0.000
119.425 7.864 5381.000 3.000 0.000 0.000
119.425 7.864 5391.000 3.000 0.000 0.000
119.425 7.864 5401.000 3.000 0.000 0.000
119.425 7.864 5411.000 3.000 0.000 0.000
119.425 7.864 5421.000 3.000 0.000 0.000
119.425 7.864 5431.000 3.000 0.000 0.000
119.425 7.864 5441.000 3.000 0.000 0.000
119.425 7.864 5451.000 3.000 0.000 0.000
119.425 7.864 5461.000 3.000 0.000 0.000
119.425 7.864 5471.000 3.000 0.000 0.000
120.173 7.864 5371.000 3.000 0.000 0.000
120.173 7.864 5381.000 3.000 0.000 0.000
120.173 7.864 5391.000 3.000 0.000 0.000
120.173 7.864 5401.000 3.000 0.000 0.000
120.173 7.864 5411.000 3.000 0.000 0.000
120.173 7.864 5421.000 3.000 0.000 0.000
120.173 7.864 5431.000 3.000 0.000 0.000
120.173 7.864 5441.000 3.000 0.000 0.000
120.173 7.864 5451.000 3.000 0.000 0.000
120.173 7.864 5461.000 3.000 0.000 0.000
120.173 7.864 5471.000 3.000 0.000 0.000
120.921 7.864 5371.000 3.000 0.000 0.000
120.921 7.864 5381.000 3.000 0.000 0.000
120.921 7.864 5391.000 3.000 0.000 0.000
120.921 7.864 5401.000 3.000 0.000 0.000
120.921 7.864 5411.000 3.000 0.000 0.000
120.921 7.864 5421.000 3.000 0.000 0.000
120.921 7.864 5431.000 3.000 0.000 0.000
120.921 7.864 5441.000 3.000 0.000 0.000
120.921 7.864 5451.000 3.000 0.000 0.000
120.921 7.864 5461.000 3.000 0.000 0.000
120.921 7.864 5471.000 3.000 0.000 0.000
121.669 7.864 5371.000 3.000 0.000 0.000
121.669 7.864 5381.000 3.000 0.000 0.000
121.669 7.864 5391.000 3.000 0.000 0.000
121.669 7.864 5401.000 3.000 0.000 0.000
121.669 7.864 5411.000 3.000 0.000 0.000
121.669 7.864 5421.000 3.000 0.000 0.000
121.669 7.864 5431.000 3.000 0.000 0.000
121.669 7.864 5441.000 3.000 0.000 0.000
121.669 7.864 5451.000 3.000 0.000 0.000
121.669 7.864 5461.000 3.000 0.000 0.000
121.669 7.864 5471.000 3.000 0.000 0.000
122.417 7.864 5371.000 3.000 0.000 0.000
122.417 7.864 5381.000 3.000 0.000 0.000
122.417 7.864 5391.000 3.000 0.000 0.000
122.417 7.864 5401.000 3.000 0.000 0.000
122.417 7.864 5411.000 3.000 0.000 0.000
122.417 7.864 5421.000 3.000 0.000 0.000
122.417 7.864 5431.000 3.000 0.000 0.000
122.417 7.864 5441.000 3.000 0.000 0.000
122.417 7.864 5451.000 3.000 0.000 0.000
122.417 7.864 5461.000 3.000 0.000 0.000
122.417 7.864 5471.000 3.000 0.000 0.000
123.166 7.864 5371.000 3.000 0.000 0.000
123.166 7.864 5381.000 3.000 0.000 0.000
123.166 7.864 5391.000 3.000 0.000 0.000
123.166 7.864 5401.000 3.000 0.000 0.000
123.166 7.864 5411.000 3.000 0.000 0.000
123.166 7.864 5421.000 3.000 0.000 0.000
123.166 7.864 5431.000 3.000 0.000 0.000
123.166 7.864 5441.000 3.000 0.000 0.000
123.166 7.864 5451.000 3.000 0.000 0.000
123.166 7.864 5461.000 3.000 0.000 0.000
123.166 7.864 5471.000 3.000 0.000 0.000
116.432 8.423 5371.000 3.000 0.000 0.000
116.432 8.423 5381.000 3.000 0.000 0.000
116.432 8.423 5391.000 3.000 0.000 0.000
116.432 8.423 5401.000 3.000 0.000 0.000
116.432 8.423 5411.000 3.000 0.000 0.000
116.432 8.423 5421.000 3.000 0.000 0.000
116.432 8.423 5431.000 3.000 0.000 0.000
116.432 8.423 5441.000 3.000 0.000 0.000
116.432 8.423 5451.000 3.000 0.000 0.000
116.432 8.423 5461.000 3.000 0.000 0.000
116.432 8.423 5471.000 3.000 0.000 0.000
